Format Version,1.23,Take Name,Imu data1,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-10-23 10.49.27.971 AM,Total Frames in Take,3036,Total Exported Frames,3036,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1147,11.470000,-0.011114,0.335950,0.002588,-0.941811,-0.359153,0.668108,-0.144477,0.000448,-0.339813,0.669700,-0.146750,0.833527,-0.374027,0.669766,-0.144439,0.931529,-0.360770,0.670092,-0.160565,0.945126,-0.362001,0.662873,-0.126153,0.818585,0.521127,0.003474,-0.019860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.340244,0.669661,-0.146244,-0.374084,0.670003,-0.144565,-0.360855,0.669900,-0.160500,-0.361428,0.662867,-0.126599
1148,11.480000,-0.010679,0.335913,0.004181,-0.941823,-0.358415,0.668116,-0.145448,0.000399,-0.339071,0.669645,-0.147723,0.858572,-0.373284,0.669824,-0.145408,0.932309,-0.360028,0.670110,-0.161536,0.945435,-0.361278,0.662887,-0.127126,0.838525,0.521123,0.003496,-0.019874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.339440,0.669627,-0.147295,-0.373364,0.670057,-0.145520,-0.360082,0.669917,-0.161449,-0.360774,0.662864,-0.127529
1149,11.490000,-0.008771,0.337131,0.004490,-0.941406,-0.357690,0.668153,-0.146429,0.000271,-0.338336,0.669637,-0.148660,0.906356,-0.372555,0.669888,-0.146433,0.938699,-0.359258,0.670094,-0.162528,0.961489,-0.360609,0.662990,-0.128096,0.894573,0.521125,0.003498,-0.019874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.338583,0.669637,-0.148378,-0.372637,0.670079,-0.146563,-0.359296,0.669954,-0.162478,-0.360242,0.662940,-0.128298
1150,11.500000,-0.008659,0.340380,0.003520,-0.940242,-0.357002,0.668105,-0.147391,0.000336,-0.337636,0.669620,-0.149490,0.878542,-0.371870,0.669815,-0.147499,0.939417,-0.358462,0.670030,-0.163502,0.959094,-0.360040,0.662954,-0.129075,0.874002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.337981,0.669611,-0.149148,-0.371918,0.670020,-0.147620,-0.358497,0.669876,-0.163461,-0.359611,0.662913,-0.129337
1151,11.510000,-0.011107,0.340427,0.003910,-0.940197,-0.356216,0.668110,-0.148458,0.000395,-0.336852,0.669654,-0.150547,0.878542,-0.371086,0.669807,-0.148560,0.939417,-0.357676,0.670113,-0.164560,0.959094,-0.359252,0.662867,-0.130167,0.874002,0.521114,0.003479,-0.019859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.337222,0.669638,-0.150117,-0.371166,0.670050,-0.148685,-0.357740,0.669917,-0.164486,-0.358738,0.662836,-0.130546
1152,11.520000,-0.010900,0.341020,0.003775,-0.939985,-0.355408,0.668184,-0.149504,0.000358,-0.336041,0.669728,-0.151568,0.858214,-0.370277,0.669880,-0.149625,0.929077,-0.356847,0.670178,-0.165608,0.945459,-0.358465,0.662949,-0.131214,0.840292,0.521127,0.003505,-0.019870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.336346,0.669722,-0.151193,-0.370347,0.670098,-0.149729,-0.356914,0.669990,-0.165502,-0.358023,0.662926,-0.131592
1153,11.530000,-0.008025,0.345407,0.003007,-0.938414,-0.354669,0.668191,-0.150465,0.000291,-0.335283,0.669712,-0.152358,0.878963,-0.369536,0.669895,-0.150735,0.937020,-0.355957,0.670091,-0.166593,0.943354,-0.357901,0.663067,-0.132174,0.854387,0.521120,0.003484,-0.019867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.335642,0.669696,-0.152018,-0.369625,0.670093,-0.150816,-0.355946,0.669958,-0.166660,-0.357464,0.663018,-0.132366
1154,11.540000,-0.011690,0.346356,0.002497,-0.938027,-0.353884,0.668199,-0.151493,0.000415,-0.334499,0.669799,-0.153336,0.876309,-0.368756,0.669853,-0.151783,0.942143,-0.355145,0.670199,-0.167611,0.962630,-0.357135,0.662944,-0.133242,0.880197,0.521121,0.003491,-0.019868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.334928,0.669769,-0.152862,-0.368815,0.670095,-0.151900,-0.355216,0.670008,-0.167579,-0.356576,0.662923,-0.133631
1155,11.550000,-0.008799,0.348951,0.002586,-0.937096,-0.353153,0.668200,-0.152499,0.000354,-0.333755,0.669747,-0.154243,0.840097,-0.368020,0.669885,-0.152879,0.931124,-0.354322,0.670117,-0.168634,0.948401,-0.356517,0.663050,-0.134239,0.829717,0.521132,0.003488,-0.019863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.334133,0.669726,-0.153848,-0.368005,0.670089,-0.153026,-0.354420,0.669972,-0.168641,-0.356055,0.663012,-0.134481
1156,11.560000,-0.009920,0.350458,0.002116,-0.936523,-0.352314,0.668230,-0.153564,0.000361,-0.332913,0.669812,-0.155243,0.863071,-0.367182,0.669892,-0.153989,0.937206,-0.353433,0.670174,-0.169700,0.956166,-0.355728,0.663043,-0.135324,0.869288,0.521123,0.003495,-0.019866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.333316,0.669793,-0.154863,-0.367217,0.670114,-0.154145,-0.353484,0.670022,-0.169704,-0.355238,0.662993,-0.135544
1157,11.570000,-0.008215,0.349587,0.003938,-0.936860,-0.351423,0.668223,-0.154717,0.000281,-0.332018,0.669712,-0.156436,0.861331,-0.366284,0.669952,-0.155118,0.931709,-0.352564,0.670140,-0.170854,0.959894,-0.354826,0.663086,-0.136461,0.865192,0.521119,0.003505,-0.019875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.332293,0.669713,-0.156170,-0.366347,0.670145,-0.155269,-0.352601,0.670005,-0.170810,-0.354453,0.663027,-0.136619
1158,11.580000,-0.010211,0.351402,0.003494,-0.936162,-0.350553,0.668172,-0.155834,0.000401,-0.331145,0.669710,-0.157471,0.904528,-0.365416,0.669870,-0.156286,0.936708,-0.351636,0.670143,-0.171969,0.963298,-0.354016,0.662965,-0.137608,0.897600,0.521129,0.003493,-0.019873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.331538,0.669683,-0.157056,-0.365465,0.670093,-0.156443,-0.351715,0.669974,-0.171906,-0.353495,0.662938,-0.137930
1159,11.590000,-0.010241,0.351713,0.003857,-0.936044,-0.349655,0.668192,-0.156970,0.000341,-0.330245,0.669717,-0.158595,0.856812,-0.364517,0.669900,-0.157432,0.930802,-0.350726,0.670168,-0.173105,0.950801,-0.353134,0.662981,-0.138749,0.846731,0.521139,0.003503,-0.019873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.330526,0.669707,-0.158256,-0.364633,0.670118,-0.157590,-0.350786,0.669998,-0.172993,-0.352677,0.662944,-0.139040
1160,11.600000,-0.006889,0.355233,0.003531,-0.934746,-0.348792,0.668187,-0.158027,0.000213,-0.329368,0.669667,-0.159515,0.890096,-0.363647,0.669919,-0.158611,0.926681,-0.349738,0.670061,-0.174182,0.946847,-0.352416,0.663102,-0.139798,0.864135,0.521130,0.003497,-0.019877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.329658,0.669666,-0.159257,-0.363700,0.670101,-0.158738,-0.349750,0.669954,-0.174265,-0.352060,0.663027,-0.139846
1161,11.610000,-0.008187,0.356536,0.002920,-0.934241,-0.347903,0.668222,-0.159151,0.000263,-0.328477,0.669745,-0.160583,0.902766,-0.362759,0.669925,-0.159774,0.942830,-0.348807,0.670126,-0.175305,0.966159,-0.351567,0.663093,-0.140943,0.908133,0.521129,0.003498,-0.019874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.328732,0.669746,-0.160374,-0.362779,0.670089,-0.159934,-0.348847,0.670016,-0.175250,-0.351252,0.663039,-0.141047
1162,11.620000,-0.012690,0.359431,0.002514,-0.933082,-0.346969,0.668195,-0.160345,0.000451,-0.327541,0.669805,-0.161642,0.917676,-0.361827,0.669845,-0.161048,0.942530,-0.347780,0.670227,-0.176489,0.967624,-0.350727,0.662904,-0.142203,0.915951,0.521131,0.003500,-0.019879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.327983,0.669782,-0.161143,-0.361872,0.670109,-0.161159,-0.347884,0.670001,-0.176416,-0.350135,0.662888,-0.142664
1163,11.630000,-0.013222,0.359899,0.000994,-0.932897,-0.345943,0.668228,-0.161581,0.000337,-0.326519,0.669899,-0.162858,0.892666,-0.360807,0.669830,-0.162299,0.925848,-0.346744,0.670255,-0.177726,0.921564,-0.349704,0.662926,-0.143442,0.848543,0.521129,0.003487,-0.019868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.326756,0.669933,-0.162501,-0.360899,0.670100,-0.162380,-0.346840,0.669999,-0.177572,-0.349279,0.662879,-0.143872
1164,11.640000,-0.012222,0.360709,0.002463,-0.932595,-0.344952,0.668208,-0.162791,0.000322,-0.325520,0.669811,-0.164036,0.896844,-0.359809,0.669861,-0.163535,0.933254,-0.345718,0.670225,-0.178938,0.930174,-0.348762,0.662934,-0.144654,0.851799,0.521136,0.003493,-0.019870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.325714,0.669822,-0.163673,-0.359921,0.670090,-0.163614,-0.345830,0.670007,-0.178805,-0.348343,0.662912,-0.145073
1165,11.650000,-0.011158,0.362172,0.002550,-0.932041,-0.343945,0.668211,-0.163934,0.000303,-0.324507,0.669793,-0.165122,0.909279,-0.358797,0.669877,-0.164728,0.922691,-0.344659,0.670198,-0.180088,0.938688,-0.347816,0.662976,-0.145799,0.879294,0.521132,0.003477,-0.019861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.324705,0.669807,-0.164818,-0.358905,0.670111,-0.164899,-0.344760,0.670009,-0.179968,-0.347409,0.662916,-0.146052
1166,11.660000,-0.013038,0.364399,0.002764,-0.931148,-0.342950,0.668231,-0.165206,0.000329,-0.323508,0.669834,-0.166295,0.898179,-0.357799,0.669887,-0.166065,0.928156,-0.343588,0.670276,-0.181356,0.925934,-0.346903,0.662925,-0.147110,0.852163,0.521127,0.003497,-0.019872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.323697,0.669852,-0.165934,-0.357917,0.670130,-0.166162,-0.343708,0.670048,-0.181211,-0.346476,0.662893,-0.147518
1167,11.670000,-0.012529,0.366187,0.002548,-0.930454,-0.341920,0.668216,-0.166423,0.000339,-0.322475,0.669818,-0.167439,0.887459,-0.356767,0.669871,-0.167341,0.933684,-0.342496,0.670244,-0.182577,0.933865,-0.345943,0.662931,-0.148336,0.850615,0.521131,0.003490,-0.019866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.322696,0.669821,-0.167047,-0.356862,0.670101,-0.167433,-0.342627,0.670034,-0.182482,-0.345495,0.662908,-0.148731
1168,11.680000,-0.012980,0.368062,0.002022,-0.929708,-0.340888,0.668228,-0.167640,0.000331,-0.321440,0.669855,-0.168576,0.897664,-0.355732,0.669865,-0.168617,0.930110,-0.341401,0.670262,-0.183795,0.923889,-0.344977,0.662929,-0.149572,0.851310,0.521130,0.003491,-0.019858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.321651,0.669878,-0.168226,-0.355830,0.670112,-0.168703,-0.341513,0.670026,-0.183640,-0.344556,0.662896,-0.149990
1169,11.690000,-0.013322,0.370809,0.001051,-0.928613,-0.339863,0.668274,-0.168822,0.000342,-0.320414,0.669939,-0.169643,0.888177,-0.354705,0.669881,-0.169888,0.931982,-0.340285,0.670306,-0.184980,0.928130,-0.344050,0.662968,-0.150778,0.846812,0.521130,0.003487,-0.019859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.320665,0.669953,-0.169272,-0.354791,0.670126,-0.169969,-0.340394,0.670075,-0.184850,-0.343604,0.662940,-0.151197
1170,11.700000,-0.013296,0.372375,0.001145,-0.927987,-0.338835,0.668291,-0.170010,0.000334,-0.319382,0.669952,-0.170765,0.891832,-0.353672,0.669902,-0.171126,0.926489,-0.339201,0.670325,-0.186170,0.924618,-0.343083,0.662986,-0.151981,0.851090,0.521129,0.003493,-0.019861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.319626,0.669984,-0.170409,-0.353760,0.670170,-0.171209,-0.339306,0.670074,-0.186039,-0.342647,0.662938,-0.152384
1171,11.710000,-0.012642,0.373849,0.002500,-0.927400,-0.337785,0.668264,-0.171243,0.000321,-0.318326,0.669866,-0.171937,0.899805,-0.352615,0.669920,-0.172405,0.932158,-0.338095,0.670295,-0.187404,0.930472,-0.342106,0.662975,-0.153226,0.854182,0.521119,0.003493,-0.019859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.318544,0.669872,-0.171601,-0.352731,0.670143,-0.172506,-0.338193,0.670086,-0.187249,-0.341673,0.662954,-0.153616
1172,11.720000,-0.012033,0.375472,0.002385,-0.926753,-0.336734,0.668261,-0.172474,0.000292,-0.317272,0.669856,-0.173102,0.898017,-0.351559,0.669920,-0.173690,0.928098,-0.336987,0.670273,-0.188638,0.937334,-0.341120,0.662995,-0.154466,0.861096,0.521133,0.003473,-0.019873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.317477,0.669877,-0.172751,-0.351689,0.670165,-0.173767,-0.337079,0.670053,-0.188563,-0.340691,0.662950,-0.154817
1173,11.730000,-0.012136,0.378099,0.002297,-0.925683,-0.335631,0.668290,-0.173725,0.000268,-0.316165,0.669888,-0.174243,0.894540,-0.350449,0.669946,-0.175025,0.927114,-0.335792,0.670304,-0.189890,0.946723,-0.340117,0.663020,-0.155743,0.862927,0.521137,0.003486,-0.019878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.316424,0.669904,-0.173910,-0.350610,0.670186,-0.175061,-0.335809,0.670093,-0.189860,-0.339680,0.662975,-0.156070
1174,11.740000,-0.012965,0.379393,0.002551,-0.925141,-0.334562,0.668317,-0.174929,0.000320,-0.315095,0.669919,-0.175389,0.896130,-0.349376,0.669974,-0.176268,0.931873,-0.334678,0.670359,-0.191091,0.931826,-0.339098,0.663016,-0.156968,0.852685,0.521122,0.003490,-0.019852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.315325,0.669930,-0.175044,-0.349488,0.670206,-0.176355,-0.334776,0.670141,-0.190960,-0.338657,0.662990,-0.157358
1175,11.750000,-0.012691,0.381340,0.002189,-0.924345,-0.333453,0.668300,-0.176196,0.000326,-0.313985,0.669910,-0.176575,0.897773,-0.348262,0.669950,-0.177598,0.936862,-0.333502,0.670330,-0.192359,0.934870,-0.338063,0.663011,-0.158250,0.857196,0.521124,0.003488,-0.019865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.314215,0.669906,-0.176236,-0.348358,0.670157,-0.177706,-0.333614,0.670138,-0.192223,-0.337626,0.662999,-0.158617
1176,11.760000,-0.013328,0.383648,0.000765,-0.923383,-0.332359,0.668304,-0.177397,0.000349,-0.312895,0.669973,-0.177678,0.897773,-0.347166,0.669909,-0.178874,0.936862,-0.332332,0.670335,-0.193561,0.934870,-0.337043,0.662999,-0.159475,0.857196,0.521130,0.003478,-0.019857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.313163,0.669986,-0.177323,-0.347248,0.670155,-0.178980,-0.332445,0.670107,-0.193421,-0.336580,0.662968,-0.159864
1177,11.770000,-0.013256,0.385476,0.000864,-0.922622,-0.331283,0.668313,-0.178640,0.000343,-0.311818,0.669976,-0.178845,0.888643,-0.346084,0.669922,-0.180176,0.929781,-0.331192,0.670343,-0.194804,0.927431,-0.336040,0.663010,-0.160737,0.848604,0.521122,0.003490,-0.019859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.312066,0.669979,-0.178438,-0.346156,0.670156,-0.180262,-0.331340,0.670134,-0.194761,-0.335572,0.662983,-0.161101
1178,11.780000,-0.011915,0.387651,0.002022,-0.921727,-0.330130,0.668275,-0.179877,0.000264,-0.310658,0.669875,-0.179992,0.880839,-0.344917,0.669929,-0.181484,0.935160,-0.329956,0.670280,-0.196043,0.934961,-0.334987,0.663015,-0.161988,0.851707,0.521133,0.003482,-0.019867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.310906,0.669895,-0.179662,-0.345059,0.670170,-0.181526,-0.329999,0.670063,-0.195999,-0.334554,0.662970,-0.162320
1179,11.790000,-0.010960,0.388819,0.001274,-0.921248,-0.329055,0.668240,-0.181018,0.000277,-0.309584,0.669852,-0.181088,0.896593,-0.343839,0.669882,-0.182666,0.929218,-0.328842,0.670207,-0.197188,0.943821,-0.333954,0.663019,-0.163129,0.863244,0.521132,0.003513,-0.019867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.309783,0.669860,-0.180811,-0.343927,0.670077,-0.182778,-0.328935,0.670033,-0.197069,-0.333574,0.662990,-0.163412
1180,11.800000,-0.011079,0.390654,0.001136,-0.920470,-0.327979,0.668264,-0.182172,0.000289,-0.308509,0.669882,-0.182164,0.914644,-0.342758,0.669901,-0.183879,0.939569,-0.327702,0.670233,-0.198341,0.942426,-0.332948,0.663040,-0.164304,0.881306,0.521120,0.003491,-0.019858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.308731,0.669870,-0.181869,-0.342847,0.670080,-0.184007,-0.327798,0.670082,-0.198241,-0.332540,0.663024,-0.164571
1181,11.810000,-0.013117,0.392629,0.002079,-0.919601,-0.326890,0.668269,-0.183325,0.000316,-0.307420,0.669883,-0.183226,0.907544,-0.341661,0.669917,-0.185088,0.940694,-0.326544,0.670312,-0.199484,0.948712,-0.331937,0.662965,-0.165502,0.878030,0.521130,0.003485,-0.019865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.307656,0.669893,-0.182900,-0.341763,0.670145,-0.185195,-0.326648,0.670103,-0.199357,-0.331494,0.662937,-0.165849
1182,11.820000,-0.010840,0.394363,0.000231,-0.918891,-0.325890,0.668309,-0.184384,0.000295,-0.306422,0.669954,-0.184220,0.899192,-0.340656,0.669924,-0.186212,0.932150,-0.325485,0.670261,-0.200552,0.933695,-0.330996,0.663098,-0.166550,0.859200,0.521123,0.003486,-0.019869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.306675,0.669956,-0.183879,-0.340737,0.670141,-0.186325,-0.325589,0.670084,-0.200533,-0.330559,0.663055,-0.166797
1183,11.830000,-0.012551,0.395917,0.001891,-0.918199,-0.324819,0.668255,-0.185507,0.000307,-0.305349,0.669865,-0.185270,0.893854,-0.339576,0.669903,-0.187377,0.935418,-0.324356,0.670278,-0.201665,0.948521,-0.329994,0.662973,-0.167714,0.874047,0.521121,0.003487,-0.019854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.305571,0.669873,-0.184957,-0.339681,0.670120,-0.187479,-0.324459,0.670076,-0.201528,-0.329563,0.662950,-0.168063
1184,11.840000,-0.011645,0.398110,0.002028,-0.917262,-0.323819,0.668259,-0.186563,0.000270,-0.304349,0.669850,-0.186237,0.903934,-0.338565,0.669920,-0.188507,0.934704,-0.323277,0.670257,-0.202722,0.933768,-0.329084,0.663010,-0.168787,0.861367,0.521109,0.003501,-0.019859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.304613,0.669864,-0.185908,-0.338712,0.670157,-0.188559,-0.323319,0.670045,-0.202672,-0.328631,0.662970,-0.169115
1185,11.850000,-0.012301,0.398993,0.002208,-0.916869,-0.322868,0.668281,-0.187527,0.000306,-0.303398,0.669875,-0.187161,0.894359,-0.337611,0.669942,-0.189497,0.929062,-0.322295,0.670301,-0.203682,0.944492,-0.328166,0.663007,-0.169768,0.859860,0.521118,0.003495,-0.019868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.303638,0.669885,-0.186854,-0.337715,0.670162,-0.189596,-0.322388,0.670097,-0.203544,-0.327730,0.662982,-0.170114
1186,11.860000,-0.011260,0.401078,0.000562,-0.915974,-0.321945,0.668292,-0.188453,0.000298,-0.302481,0.669928,-0.188003,0.902641,-0.336682,0.669914,-0.190496,0.934332,-0.321303,0.670261,-0.204612,0.934193,-0.327313,0.663063,-0.170702,0.860792,0.521126,0.003492,-0.019869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.302720,0.669931,-0.187687,-0.336756,0.670121,-0.190608,-0.321413,0.670082,-0.204542,-0.326890,0.663032,-0.170976
1187,11.870000,-0.011703,0.402080,0.001718,-0.915528,-0.320986,0.668228,-0.189484,0.000318,-0.301520,0.669829,-0.188989,0.900818,-0.335716,0.669881,-0.191556,0.938389,-0.320305,0.670224,-0.205638,0.944784,-0.326402,0.662978,-0.171754,0.873781,0.521113,0.003493,-0.019856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.301758,0.669831,-0.188640,-0.335784,0.670091,-0.191650,-0.320440,0.670034,-0.205567,-0.325963,0.662956,-0.172080
1188,11.880000,-0.011664,0.404790,-0.000010,-0.914335,-0.320078,0.668228,-0.190450,0.000289,-0.300620,0.669889,-0.189841,0.880269,-0.334800,0.669832,-0.192612,0.933872,-0.319307,0.670203,-0.206602,0.939856,-0.325584,0.662986,-0.172745,0.863458,0.521118,0.003490,-0.019859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.300876,0.669898,-0.189436,-0.334906,0.670071,-0.192653,-0.319410,0.670002,-0.206683,-0.325118,0.662940,-0.173027
1189,11.890000,-0.012069,0.404983,0.002160,-0.914242,-0.319183,0.668241,-0.191287,0.000301,-0.299720,0.669830,-0.190667,0.904717,-0.333899,0.669905,-0.193450,0.934579,-0.318399,0.670254,-0.207434,0.933855,-0.324715,0.662976,-0.173596,0.858639,0.521123,0.003491,-0.019864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.299943,0.669837,-0.190357,-0.334018,0.670118,-0.193544,-0.318497,0.670052,-0.207294,-0.324275,0.662958,-0.173952
1190,11.900000,-0.012108,0.406271,0.001968,-0.913670,-0.318307,0.668247,-0.192172,0.000312,-0.298846,0.669842,-0.191497,0.905764,-0.333017,0.669905,-0.194377,0.936142,-0.317478,0.670258,-0.208317,0.931956,-0.323887,0.662980,-0.174497,0.860051,0.521127,0.003497,-0.019876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.299066,0.669844,-0.191191,-0.333122,0.670109,-0.194489,-0.317593,0.670065,-0.208163,-0.323449,0.662968,-0.174845
1191,11.910000,-0.011235,0.408395,0.001413,-0.912735,-0.317412,0.668221,-0.193068,0.000264,-0.297955,0.669823,-0.192306,0.896457,-0.332112,0.669871,-0.195345,0.929745,-0.316508,0.670200,-0.209213,0.948492,-0.323073,0.662990,-0.175408,0.865327,0.521111,0.003482,-0.019851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.298223,0.669838,-0.191990,-0.332269,0.670102,-0.195380,-0.316530,0.669996,-0.209193,-0.322627,0.662949,-0.175708
1192,11.920000,-0.011909,0.409136,0.001851,-0.912394,-0.316595,0.668232,-0.193860,0.000305,-0.297138,0.669828,-0.193064,0.904465,-0.331290,0.669890,-0.196158,0.933701,-0.315664,0.670237,-0.210000,0.935430,-0.322285,0.662974,-0.176218,0.861762,0.521121,0.003497,-0.019857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.297373,0.669832,-0.192762,-0.331403,0.670101,-0.196272,-0.315763,0.670043,-0.209861,-0.321840,0.662954,-0.176545
